Station,Element,startDate,endDate,Latitude,Longitude,numObs,maxValue,minValue,meanValue,sumValue,dly_norm_sum,dly_norm_avg,numObs_norm,name
140308,prcp,04/01/2008,05/01/2008,37.26167,-97.76889,30,1.11,0.00,0.07,2.23,NA,NA,0,ARGONIA
340364,prcp,04/01/2008,05/01/2008,34.78333,-96.06667,30,3.20,0.00,0.19,5.74,4.2,0.14,30,ASHLAND
235098,prcp,04/01/2008,05/01/2008,39.45139,-91.04639,30,0.98,0.00,0.15,4.61,3.75,0.12,30,LOUISIANA
349575,prcp,04/01/2008,05/01/2008,35.14667,-96.49639,2,4.52,0.78,2.65,5.30,3.99,0.13,30,WEWOKA
344915,prcp,04/01/2008,05/01/2008,34.96139,-96.75000,30,5.46,0.00,0.21,6.31,4.26,0.14,30,KONAWA
032148,prcp,04/01/2008,05/01/2008,33.88472,-91.53167,30,1.89,0.00,0.20,6.05,5.0,0.17,30,DUMAS
403938,prcp,04/01/2008,05/01/2008,36.37556,-86.18083,30,2.75,0.00,0.24,7.21,NA,NA,0,HARTSVILLE
349203,prcp,04/01/2008,05/01/2008,36.54694,-95.13222,7,3.29,0.14,1.34,9.40,3.92,0.13,30,VINITA 2 N
147922,prcp,04/01/2008,05/01/2008,37.44139,-100.97917,30,0.26,0.00,0.02,0.52,1.5,0.05,30,SUBLETTE
415303,prcp,04/01/2008,05/01/2008,28.15694,-98.51417,30,1.60,0.00,0.07,2.00,NA,NA,0,LOMA ALTA
032700,prcp,04/01/2008,05/01/2008,36.41528,-92.24556,30,2.77,0.00,0.27,8.02,NA,NA,0,GAMALIEL
153280,prcp,04/01/2008,05/01/2008,37.90000,-85.96667,6,4.03,0.00,0.77,4.62,NA,NA,0,FT KNOX GODMAN AAF
235541,prcp,04/01/2008,05/01/2008,39.17556,-91.88611,30,0.77,0.00,0.13,3.90,3.76,0.13,30,MEXICO
141141,prcp,04/01/2008,05/01/2008,38.20056,-99.53444,30,1.19,0.00,0.10,3.10,1.94,0.06,30,BURDETT 1 NW
414878,prcp,04/01/2008,05/01/2008,30.37500,-94.29944,0,NA,NA,NA,NA,3.63,0.12,30,KOUNTZE
418169,prcp,04/01/2008,05/01/2008,29.45083,-98.70278,28,1.65,0.00,0.09,2.48,2.51,0.08,30,SAN ANTONIO/SEAWORLD
412142,prcp,04/01/2008,05/01/2008,33.98833,-99.72833,30,2.05,0.00,0.08,2.50,2.12,0.07,30,CROWELL
410482,prcp,04/01/2008,05/01/2008,30.88778,-102.30444,29,0.03,0.00,0.00,0.03,0.92,0.03,30,BAKERSFIELD
237497,prcp,04/01/2008,05/01/2008,38.42167,-92.20861,3,0.36,0.31,0.34,1.01,NA,NA,0,ST THOMAS
418942,prcp,04/01/2008,05/01/2008,33.43667,-94.07722,30,3.21,0.00,0.24,7.14,4.23,0.14,30,TEXARKANA
038010,prcp,04/01/2008,05/01/2008,35.20944,-92.44528,30,2.79,0.00,0.22,6.65,NA,NA,0,WOOSTER
415276,prcp,04/01/2008,05/01/2008,30.50139,-98.74528,30,1.20,0.00,0.13,3.78,NA,NA,0,LLANO 18 S
415272,prcp,04/01/2008,05/01/2008,30.74722,-98.65750,30,1.50,0.00,0.08,2.45,2.19,0.07,30,LLANO
037653,prcp,04/01/2008,05/01/2008,36.07444,-93.91361,30,5.14,0.00,0.42,12.67,NA,NA,0,WESLEY 3N
411772,prcp,04/01/2008,05/01/2008,33.61639,-95.07167,0,NA,NA,NA,NA,4.02,0.13,30,CLARKSVILLE 2 NE
411773,prcp,04/01/2008,05/01/2008,33.61000,-95.02167,20,1.40,0.00,0.15,3.00,NA,NA,0,CLARKSVILLE 1 W
168139,prcp,04/01/2008,05/01/2008,30.27250,-91.09944,30,0.48,0.00,0.03,0.84,4.35,0.15,30,ST GABRIEL
418544,prcp,04/01/2008,05/01/2008,29.86556,-98.38194,30,0.89,0.00,0.03,0.94,2.56,0.09,30,SPRING BRANCH 2SE
146787,prcp,04/01/2008,05/01/2008,39.45778,-100.75750,30,0.65,0.00,0.06,1.73,2.1,0.07,30,REXFORD 1SW
148549,prcp,04/01/2008,05/01/2008,37.55778,-95.06000,30,1.60,0.00,0.16,4.74,3.99,0.13,30,WALNUT 3 S
232289,prcp,04/01/2008,05/01/2008,36.62056,-90.81250,24,2.92,0.00,0.35,8.32,5.12,0.17,30,DONIPHAN
168136,prcp,04/01/2008,05/01/2008,30.77750,-91.37694,30,1.44,0.00,0.15,4.36,6.0,0.2,30,ST FRANCISVILLE
167448,prcp,04/01/2008,05/01/2008,30.45083,-91.21833,30,1.30,0.00,0.09,2.77,5.57,0.19,30,PORT ALLEN
414903,prcp,04/01/2008,05/01/2008,29.91722,-96.87528,30,1.10,0.00,0.10,3.05,2.99,0.1,30,LA GRANGE
161411,prcp,04/01/2008,05/01/2008,32.51333,-92.34778,30,1.71,0.00,0.08,2.42,4.79,0.16,30,CALHOUN RSCH STN
232220,prcp,04/01/2008,05/01/2008,38.14028,-90.50583,30,1.74,0.00,0.26,7.82,4.07,0.14,30,DE SOTO
033438,prcp,04/01/2008,05/01/2008,34.36083,-93.68167,30,4.80,0.00,0.40,11.88,5.16,0.17,30,HOPPER
223516,prcp,04/01/2008,05/01/2008,32.50500,-89.92750,30,2.38,0.00,0.22,6.60,5.64,0.19,30,GOSHEN SPRINGS 3 NW
412096,prcp,04/01/2008,05/01/2008,32.55611,-97.66972,30,2.78,0.00,0.19,5.85,2.92,0.1,30,CRESSON 3NW
410518,prcp,04/01/2008,05/01/2008,32.26361,-96.63750,30,2.46,0.00,0.22,6.54,3.07,0.1,30,BARDWELL DAM
236012,prcp,04/01/2008,05/01/2008,39.01722,-92.75583,30,1.55,0.00,0.20,6.11,3.73,0.12,30,NEW FRANKLIN 1 W
410779,prcp,04/01/2008,05/01/2008,31.20000,-101.46250,22,0.10,0.00,0.01,0.17,1.42,0.05,30,BIG LAKE 2
237772,prcp,04/01/2008,05/01/2008,36.87750,-89.62306,25,1.60,0.00,0.16,4.03,4.56,0.15,30,SIKESTON PWR STN
141795,prcp,04/01/2008,05/01/2008,37.38417,-97.64306,30,1.50,0.00,0.09,2.72,2.95,0.1,30,CONWAY SPRINGS
144675,prcp,04/01/2008,05/01/2008,38.09667,-95.63917,30,1.95,0.00,0.17,5.00,3.56,0.12,30,LE ROY
407141,prcp,04/01/2008,05/01/2008,36.57083,-84.79806,30,1.26,0.00,0.14,4.24,NA,NA,0,PICKETT SP
143954,prcp,04/01/2008,05/01/2008,37.23639,-95.70028,30,2.16,0.00,0.14,4.11,3.89,0.13,30,INDEPENDENCE
143153,prcp,04/01/2008,05/01/2008,39.37056,-101.69861,30,0.57,0.00,0.04,1.11,1.51,0.05,30,GOODLAND RENNER FLD
229173,prcp,04/01/2008,05/01/2008,34.20444,-88.72000,30,1.97,0.00,0.19,5.64,5.2,0.17,30,VERONA EXP STN
143156,prcp,04/01/2008,05/01/2008,39.18306,-101.96944,28,0.47,0.00,0.04,1.09,NA,NA,0,GOODLAND 19SW
343065,prcp,04/01/2008,05/01/2008,34.95111,-94.90806,30,4.72,0.00,0.30,9.05,4.55,0.15,30,FANSHAWE
416433,prcp,04/01/2008,05/01/2008,34.26056,-100.60139,30,0.88,0.00,0.03,0.94,1.9,0.06,30,NORTHFIELD
345118,prcp,04/01/2008,05/01/2008,36.84722,-95.63528,30,2.63,0.00,0.22,6.70,NA,NA,0,LENAPAH
226638,prcp,04/01/2008,05/01/2008,32.03389,-88.70972,29,1.05,0.00,0.12,3.55,NA,NA,0,P HARRISON ARCHUSA
419163,prcp,04/01/2008,05/01/2008,33.75722,-99.86167,30,2.97,0.00,0.11,3.15,1.99,0.07,30,TRUSCOTT 3 W
156495,prcp,04/01/2008,05/01/2008,37.23500,-87.15139,7,0.80,0.00,0.36,2.53,NA,NA,0,POWDERLY
238700,prcp,04/01/2008,05/01/2008,36.92306,-90.28361,30,2.15,0.00,0.22,6.46,4.84,0.16,30,WAPPAPELLO DAM
347003,prcp,04/01/2008,05/01/2008,35.96861,-97.03194,30,3.30,0.00,0.17,5.16,3.44,0.11,30,PERKINS
341544,prcp,04/01/2008,05/01/2008,34.26611,-94.77528,18,0.00,0.00,0.00,0.00,4.5,0.15,30,CARTER TWR
416341,prcp,04/01/2008,05/01/2008,30.83306,-93.73694,0,NA,NA,NA,NA,4.76,0.16,30,NEWTON
414098,prcp,04/01/2008,05/01/2008,34.81722,-102.40028,28,0.14,0.00,0.01,0.28,1.02,0.03,30,HEREFORD
340908,prcp,04/01/2008,05/01/2008,36.72361,-102.48028,19,0.00,0.00,0.00,0.00,1.46,0.05,30,BOISE CITY 2 E
402711,prcp,04/01/2008,05/01/2008,35.73083,-86.66222,26,0.85,0.00,0.19,4.87,NA,NA,0,EAGLEVILLE 1SW
417327,prcp,04/01/2008,05/01/2008,32.36667,-99.19222,30,1.73,0.00,0.11,3.17,1.8,0.06,30,PUTNAM
164700,prcp,04/01/2008,05/01/2008,30.20028,-92.66417,30,1.81,0.00,0.13,3.90,3.97,0.13,30,JENNINGS
226921,prcp,04/01/2008,05/01/2008,30.52167,-89.70833,30,2.00,0.00,0.20,6.11,5.19,0.17,30,PICAYUNE
226256,prcp,04/01/2008,05/01/2008,34.47389,-89.00222,30,1.39,0.00,0.19,5.64,5.26,0.18,30,NEW ALBANY
226926,prcp,04/01/2008,05/01/2008,32.88667,-89.97750,30,2.25,0.00,0.34,10.17,5.86,0.2,30,PICKENS
416506,prcp,04/01/2008,05/01/2008,31.83667,-102.35861,2,0.13,0.06,0.09,0.19,NA,NA,0,ODESSA 1SE
156012,prcp,04/01/2008,05/01/2008,38.34222,-83.10361,30,2.29,0.00,0.17,5.17,NA,NA,0,OLIVE HILL
033544,prcp,04/01/2008,05/01/2008,36.07000,-93.75222,30,4.75,0.00,0.38,11.30,4.88,0.16,30,HUNTSVILLE 1 SSW
405187,prcp,04/01/2008,05/01/2008,35.41417,-86.80833,30,1.49,0.00,0.17,5.21,4.51,0.15,30,LEWISBURG EXP STN
229400,prcp,04/01/2008,05/01/2008,34.15833,-89.63111,30,1.40,0.00,0.22,6.70,5.57,0.19,30,WATER VALLEY
410805,prcp,04/01/2008,05/01/2008,27.58444,-97.80333,30,2.43,0.00,0.09,2.83,NA,NA,0,BISHOP
415878,prcp,04/01/2008,05/01/2008,33.80000,-95.50000,13,1.40,0.00,0.11,1.46,NA,NA,0,MID CITY 4 SE
145306,prcp,04/01/2008,05/01/2008,39.07472,-96.89806,30,0.80,0.00,0.09,2.61,2.71,0.09,30,MILFORD LAKE
234154,prcp,04/01/2008,05/01/2008,39.06472,-94.38611,30,1.98,0.00,0.22,6.48,4.14,0.14,30,INDEPENDENCE
404876,prcp,04/01/2008,05/01/2008,36.10361,-87.11472,29,2.45,0.00,0.24,6.94,4.27,0.14,30,KINGSTON SPRINGS
031492,prcp,04/01/2008,05/01/2008,35.54306,-92.36944,30,3.54,0.00,0.34,10.10,4.97,0.17,30,CLINTON 6SE
231711,prcp,04/01/2008,05/01/2008,38.39500,-93.77111,27,1.95,0.00,0.25,6.63,4.03,0.13,30,CLINTON
229793,prcp,04/01/2008,05/01/2008,31.09278,-91.23278,30,1.11,0.00,0.13,4.02,6.15,0.21,30,WOODVILLE 4 ESE
145787,prcp,04/01/2008,05/01/2008,39.81333,-100.24111,30,1.05,0.00,0.07,1.99,1.92,0.06,30,NORCATUR 3WSW
165146,prcp,04/01/2008,05/01/2008,31.37278,-91.90500,30,1.40,0.00,0.13,3.92,NA,NA,0,LARTO LAKE
417744,prcp,04/01/2008,05/01/2008,31.07361,-96.97889,30,0.96,0.00,0.07,2.01,3.08,0.1,30,ROSEBUD
417215,prcp,04/01/2008,05/01/2008,29.03778,-98.58389,30,1.16,0.00,0.05,1.59,2.5,0.08,30,POTEET
418653,prcp,04/01/2008,05/01/2008,29.33861,-98.47222,30,0.90,0.00,0.06,1.95,NA,NA,0,SAN ANTONIO STINSON AP
228556,prcp,04/01/2008,05/01/2008,31.42222,-89.53861,30,1.19,0.00,0.11,3.40,5.53,0.18,30,SUMRALL
419312,prcp,04/01/2008,05/01/2008,29.81194,-99.56889,30,0.72,0.00,0.06,1.81,NA,NA,0,VANDERPOOL 10 N
221578,prcp,04/01/2008,05/01/2008,31.09417,-91.06861,30,1.12,0.00,0.10,3.07,5.73,0.19,30,CENTREVILLE
034666,prcp,04/01/2008,05/01/2008,35.91556,-92.63944,30,4.84,0.00,0.44,13.31,4.09,0.14,30,MARSHALL
226894,prcp,04/01/2008,05/01/2008,32.76917,-89.13000,30,1.69,0.00,0.22,6.72,5.67,0.19,30,PHILADELPHIA 1 WSW
032842,prcp,04/01/2008,05/01/2008,34.32167,-93.56167,30,6.44,0.00,0.41,12.38,5.28,0.18,30,GLENWOOD
404946,prcp,04/01/2008,05/01/2008,35.88194,-83.95722,21,1.13,0.00,0.10,2.06,4.22,0.14,30,KNOXVILLE EXP STN
154732,prcp,04/01/2008,05/01/2008,37.88583,-86.90972,15,4.05,0.02,0.45,6.75,NA,NA,0,LEWISPORT 4 S
413299,prcp,04/01/2008,05/01/2008,28.46889,-98.81667,30,0.47,0.00,0.05,1.44,1.84,0.06,30,FOWLERTON
415229,prcp,04/01/2008,05/01/2008,33.01611,-94.36750,30,1.15,0.00,0.18,5.44,4.64,0.15,30,LINDEN
220173,prcp,04/01/2008,05/01/2008,34.01167,-88.48833,30,1.48,0.00,0.17,5.25,NA,NA,0,AMORY L&D A
153768,prcp,04/01/2008,05/01/2008,37.79222,-87.57083,29,2.37,0.00,0.24,7.00,4.4,0.15,30,HENDERSON STATE POLI
220792,prcp,04/01/2008,05/01/2008,30.39306,-89.00083,30,2.95,0.00,0.18,5.54,4.82,0.16,30,BILOXI
143837,prcp,04/01/2008,05/01/2008,39.36472,-100.45778,30,0.72,0.00,0.07,2.00,2.1,0.07,30,HOXIE
348769,prcp,04/01/2008,05/01/2008,35.60000,-95.05000,0,NA,NA,NA,NA,NA,NA,0,TENKILLER FERRY DAM
031948,prcp,04/01/2008,05/01/2008,34.04639,-94.34806,30,2.75,0.00,0.30,9.04,4.85,0.16,30,DEQUEEN
406619,prcp,04/01/2008,05/01/2008,36.21306,-84.06028,30,1.52,0.00,0.16,4.71,4.69,0.16,30,NORRIS
411990,prcp,04/01/2008,05/01/2008,31.16028,-97.95639,30,1.82,0.00,0.12,3.48,2.21,0.07,30,COPPERAS COVE 5 NW
145127,prcp,04/01/2008,05/01/2008,39.78444,-101.36861,30,0.90,0.00,0.06,1.92,2.01,0.07,30,MC DONALD
032930,prcp,04/01/2008,05/01/2008,36.42611,-94.44806,30,3.03,0.00,0.27,8.23,4.44,0.15,30,GRAVETTE
414313,prcp,04/01/2008,05/01/2008,29.81417,-95.72750,30,0.82,0.00,0.05,1.51,3.24,0.11,30,HOUSTON BARKER
414315,prcp,04/01/2008,05/01/2008,29.72833,-95.13056,30,0.55,0.00,0.04,1.20,3.42,0.11,30,HOUSTON DEER PARK
413686,prcp,04/01/2008,05/01/2008,30.70000,-97.34972,28,0.97,0.00,0.14,3.81,2.21,0.07,30,GRANGER DAM
032444,prcp,04/01/2008,05/01/2008,36.10056,-94.17444,14,1.62,0.00,0.43,6.03,4.33,0.14,30,FAYETTEVILLE EXP STN
032443,prcp,04/01/2008,05/01/2008,36.00500,-94.17000,30,2.08,0.00,0.28,8.29,NA,NA,0,FAYETTEVILLE DRAKE FLD
147042,prcp,04/01/2008,05/01/2008,38.87667,-98.80889,23,0.72,0.00,0.08,1.82,NA,NA,0,RUSSELL 1E
238620,prcp,04/01/2008,05/01/2008,38.20167,-91.98111,30,2.23,0.00,0.22,6.49,4.17,0.14,30,VIENNA 2 WNW
031838,prcp,04/01/2008,05/01/2008,35.23417,-93.16750,30,2.82,0.00,0.23,6.95,4.24,0.14,30,DARDANELLE
410016,prcp,04/01/2008,05/01/2008,32.41056,-99.68222,30,1.31,0.00,0.08,2.44,1.67,0.06,30,ABILENE RGNL AP
031834,prcp,04/01/2008,05/01/2008,35.03861,-93.39444,30,2.54,0.00,0.29,8.75,4.44,0.15,30,DANVILLE
410012,prcp,04/01/2008,05/01/2008,33.84000,-101.85806,30,0.26,0.00,0.01,0.44,1.27,0.04,30,ABERNATHY
410013,prcp,04/01/2008,05/01/2008,32.33861,-99.77139,30,1.28,0.00,0.09,2.56,NA,NA,0,ABILENE 2
141559,prcp,04/01/2008,05/01/2008,39.37361,-97.12750,30,0.55,0.00,0.08,2.39,2.72,0.09,30,CLAY CTR
345216,prcp,04/01/2008,05/01/2008,34.82611,-97.63861,30,3.54,0.00,0.14,4.29,3.54,0.12,30,LINDSAY 2 W
341750,prcp,04/01/2008,05/01/2008,35.04889,-97.91583,30,3.77,0.00,0.14,4.27,3.51,0.12,30,CHICKASHA EXP STN
158553,prcp,04/01/2008,05/01/2008,38.03167,-83.39167,30,2.04,0.00,0.17,5.09,NA,NA,0,WEST LIBERTY 11 NW
158551,prcp,04/01/2008,05/01/2008,36.93833,-83.30111,30,2.43,0.00,0.17,5.20,3.61,0.12,30,WEST LIBERTY 3NW
161287,prcp,04/01/2008,05/01/2008,30.95944,-92.17861,30,0.90,0.00,0.09,2.60,5.6,0.19,30,BUNKIE
417981,prcp,04/01/2008,05/01/2008,26.56500,-98.12028,29,1.30,0.00,0.06,1.80,NA,NA,0,SAN MANUEL
233102,prcp,04/01/2008,05/01/2008,39.91333,-93.98028,30,1.10,0.00,0.17,5.21,3.56,0.12,30,GALLATIN 1W
413846,prcp,04/01/2008,05/01/2008,33.33611,-95.24861,30,3.62,0.00,0.24,7.24,3.83,0.13,30,HAGANSPORT
140313,prcp,04/01/2008,05/01/2008,37.06306,-97.04000,30,1.64,0.00,0.10,3.08,3.55,0.12,30,ARKANSAS CITY
235715,prcp,04/01/2008,05/01/2008,37.45250,-91.68250,30,1.94,0.00,0.20,6.06,NA,NA,0,MONTAUK SP
348563,prcp,04/01/2008,05/01/2008,35.79750,-96.66583,30,3.61,0.00,0.23,7.05,3.59,0.12,30,STROUD
235976,prcp,04/01/2008,05/01/2008,36.86389,-94.36000,30,4.29,0.00,0.39,11.76,4.35,0.15,30,NEOSHO
153389,prcp,04/01/2008,05/01/2008,38.33556,-82.90861,30,1.24,0.00,0.14,4.28,NA,NA,0,GRAYSON 2 E
349212,prcp,04/01/2008,05/01/2008,34.90028,-99.86139,30,1.80,0.00,0.06,1.80,2.28,0.08,30,VINSON
143974,prcp,04/01/2008,05/01/2008,38.23139,-97.77694,30,1.01,0.00,0.10,3.11,2.71,0.09,30,INMAN
401663,prcp,04/01/2008,05/01/2008,36.32444,-87.22444,28,2.00,0.00,0.24,6.69,4.21,0.14,30,CHEATHAM L&D
158432,prcp,04/01/2008,05/01/2008,38.49444,-83.01806,30,2.18,0.00,0.18,5.34,NA,NA,0,WARNOCK2
037712,prcp,04/01/2008,05/01/2008,35.12417,-90.18056,30,2.45,0.00,0.33,9.94,5.46,0.18,30,WEST MEMPHIS
146333,prcp,04/01/2008,05/01/2008,39.11667,-95.41667,30,1.30,0.00,0.12,3.52,3.33,0.11,30,PERRY LAKE
418311,prcp,04/01/2008,05/01/2008,30.37028,-94.20194,2,2.00,0.89,1.44,2.89,NA,NA,0,SILSBEE 4 N
141704,prcp,04/01/2008,05/01/2008,37.27056,-99.32722,30,0.81,0.00,0.06,1.74,2.05,0.07,30,COLDWATER
409434,prcp,04/01/2008,05/01/2008,35.53972,-86.22861,30,1.44,0.00,0.16,4.70,NA,NA,0,WARTRACE 6 E
346638,prcp,04/01/2008,05/01/2008,35.42528,-96.30333,30,3.35,0.00,0.24,7.30,3.99,0.13,30,OKEMAH
235578,prcp,04/01/2008,05/01/2008,40.22111,-93.10972,30,2.00,0.00,0.23,6.80,3.55,0.12,30,MILAN
340593,prcp,04/01/2008,05/01/2008,36.81250,-100.53083,28,0.50,0.00,0.02,0.68,1.82,0.06,30,BEAVER
411429,prcp,04/01/2008,05/01/2008,29.87056,-98.19667,29,1.12,0.00,0.06,1.61,3.0,0.1,30,CANYON DAM
140405,prcp,04/01/2008,05/01/2008,39.57556,-95.11083,30,1.11,0.00,0.14,4.25,3.27,0.11,30,ATCHISON
345509,prcp,04/01/2008,05/01/2008,34.89111,-99.50167,30,2.30,0.00,0.08,2.40,2.25,0.08,30,MANGUM
349364,prcp,04/01/2008,05/01/2008,35.85778,-98.41389,30,2.68,0.00,0.12,3.54,2.81,0.09,30,WATONGA
415845,prcp,04/01/2008,05/01/2008,31.93000,-97.66083,30,1.35,0.00,0.17,5.09,2.69,0.09,30,MERIDIAN
340755,prcp,04/01/2008,05/01/2008,36.52972,-97.44722,30,2.30,0.00,0.12,3.46,3.59,0.12,30,BILLINGS
162002,prcp,04/01/2008,05/01/2008,29.99472,-90.81639,30,1.00,0.00,0.13,4.03,NA,NA,0,CONVENT 2 S
231383,prcp,04/01/2008,05/01/2008,36.67278,-93.85778,30,2.67,0.00,0.25,7.43,4.65,0.16,30,CASSVILLE RS
141425,prcp,04/01/2008,05/01/2008,38.76750,-96.25667,2,0.90,0.62,0.76,1.52,3.0,0.1,30,CHALK
141427,prcp,04/01/2008,05/01/2008,37.67028,-95.48417,30,1.20,0.00,0.14,4.21,3.83,0.13,30,CHANUTE MARTIN JOHNSON AP
168094,prcp,04/01/2008,05/01/2008,32.35889,-93.14278,30,1.59,0.00,0.08,2.31,NA,NA,0,SAILES FIRE TWR
414866,prcp,04/01/2008,05/01/2008,32.13472,-97.47861,30,2.37,0.00,0.26,7.83,NA,NA,0,KOPPERL 5 NNE
415192,prcp,04/01/2008,05/01/2008,33.06944,-97.00944,30,2.24,0.00,0.21,6.19,3.74,0.12,30,LEWISVILLE DAM
415193,prcp,04/01/2008,05/01/2008,30.40639,-97.01361,30,1.05,0.00,0.10,3.05,2.48,0.08,30,LEXINGTON
415196,prcp,04/01/2008,05/01/2008,30.05917,-94.79500,30,0.77,0.00,0.08,2.51,4.01,0.13,30,LIBERTY
418487,prcp,04/01/2008,05/01/2008,26.08139,-97.10333,30,0.14,0.00,0.00,0.14,NA,NA,0,SOUTH PADRE ISLAND
149080,prcp,04/01/2008,05/01/2008,37.87278,-95.72472,30,1.03,0.00,0.13,3.81,3.82,0.13,30,YATES CTR
348677,prcp,04/01/2008,05/01/2008,35.93694,-94.96444,3,2.69,1.45,2.03,6.09,4.08,0.14,30,TAHLEQUAH
232474,prcp,04/01/2008,05/01/2008,39.50750,-94.63278,30,1.37,0.00,0.17,5.10,3.44,0.11,30,EDGERTON
157510,prcp,04/01/2008,05/01/2008,37.11667,-84.61667,30,2.00,0.00,0.19,5.65,4.23,0.14,30,SOMERSET 2 N
411761,prcp,04/01/2008,05/01/2008,34.93250,-100.89028,29,1.00,0.00,0.05,1.45,2.25,0.08,30,CLARENDON
148578,prcp,04/01/2008,05/01/2008,39.82194,-97.05722,30,0.73,0.00,0.12,3.74,3.05,0.1,30,WASHINGTON
162641,prcp,04/01/2008,05/01/2008,30.74139,-93.13861,0,NA,NA,NA,NA,NA,NA,0,DRY CREEK
165072,prcp,04/01/2008,05/01/2008,30.30139,-93.26889,30,0.90,0.00,0.06,1.66,NA,NA,0,LAKE CHARLES 7 NW
414914,prcp,04/01/2008,05/01/2008,32.80000,-96.48333,20,1.34,0.00,0.18,3.67,NA,NA,0,LAKE RAY HUBBARD
415429,prcp,04/01/2008,05/01/2008,29.67528,-97.65639,30,1.28,0.00,0.10,3.12,3.06,0.1,30,LULING
414911,prcp,04/01/2008,05/01/2008,26.24222,-98.39917,30,1.17,0.00,0.04,1.17,NA,NA,0,LA JOYA
419207,prcp,04/01/2008,05/01/2008,32.30667,-95.29694,30,1.64,0.00,0.14,4.31,3.7,0.12,30,TYLER
419976,prcp,04/01/2008,05/01/2008,26.87056,-99.25361,30,0.29,0.00,0.01,0.29,1.39,0.05,30,ZAPATA 1 S
415427,prcp,04/01/2008,05/01/2008,31.33833,-94.72611,28,0.62,0.00,0.03,0.73,3.74,0.12,30,LUFKIN 2
415424,prcp,04/01/2008,05/01/2008,31.23611,-94.75444,30,2.26,0.00,0.10,2.97,3.13,0.1,30,LUFKIN ANGELINA CO AP
222034,prcp,04/01/2008,05/01/2008,32.08333,-88.53250,30,2.23,0.00,0.16,4.85,5.49,0.18,30,CRANDALL 8 N
165078,prcp,04/01/2008,05/01/2008,30.12472,-93.22833,30,1.98,0.00,0.12,3.62,3.64,0.12,30,LAKE CHARLES RGNL AP
344672,prcp,04/01/2008,05/01/2008,36.21333,-94.77250,30,3.06,0.00,0.30,8.91,4.39,0.15,30,KANSAS 2 NE
226009,prcp,04/01/2008,05/01/2008,33.45194,-90.50944,30,2.36,0.00,0.31,9.34,5.61,0.19,30,MOORHEAD
164398,prcp,04/01/2008,05/01/2008,32.88667,-93.87333,30,0.76,0.00,0.08,2.46,4.07,0.14,30,HOSSTON
036928,prcp,04/01/2008,05/01/2008,35.30278,-93.63694,30,3.25,0.00,0.26,7.74,4.19,0.14,30,SUBIACO
408522,prcp,04/01/2008,05/01/2008,35.95667,-85.48139,30,1.04,0.00,0.14,4.17,4.19,0.14,30,SPARTA
410586,prcp,04/01/2008,05/01/2008,29.79167,-95.04361,30,0.66,0.00,0.06,1.74,3.54,0.12,30,BAYTOWN
036920,prcp,04/01/2008,05/01/2008,34.47444,-91.41722,30,2.97,0.00,0.33,9.77,5.29,0.18,30,STUTTGART 9 ESE
412086,prcp,04/01/2008,05/01/2008,31.76750,-97.82889,7,1.96,0.00,0.68,4.74,NA,NA,0,CRANFILLS GAP
411698,prcp,04/01/2008,05/01/2008,34.42722,-100.28306,30,1.64,0.00,0.06,1.85,2.01,0.07,30,CHILDRESS MUNI AP
341243,prcp,04/01/2008,05/01/2008,36.80028,-99.64028,30,0.70,0.00,0.05,1.55,2.47,0.08,30,BUFFALO
146242,prcp,04/01/2008,05/01/2008,37.36778,-95.28917,30,1.96,0.00,0.26,7.76,3.82,0.13,30,PARSONS 2 NW
236009,prcp,04/01/2008,05/01/2008,38.91667,-91.45000,15,1.40,0.00,0.30,4.56,NA,NA,0,NEW FLORENCE 2
411694,prcp,04/01/2008,05/01/2008,34.43028,-100.21611,30,1.37,0.00,0.05,1.43,NA,NA,0,CHILDRESS 2
417186,prcp,04/01/2008,05/01/2008,28.43417,-96.42778,30,1.82,0.00,0.09,2.75,1.55,0.05,30,PORT O CONNOR
144665,prcp,04/01/2008,05/01/2008,38.47417,-101.35472,30,0.00,0.00,0.00,0.00,1.46,0.05,30,LEOTI 1SE
413257,prcp,04/01/2008,05/01/2008,30.82750,-100.11028,30,1.32,0.00,0.07,2.04,NA,NA,0,FT MCKAVETT
345855,prcp,04/01/2008,05/01/2008,36.88333,-94.88333,22,2.89,0.00,0.39,8.48,4.07,0.14,30,MIAMI
417184,prcp,04/01/2008,05/01/2008,26.55778,-97.42639,30,1.84,0.00,0.07,2.12,1.55,0.05,30,PORT MANSFIELD
035820,prcp,04/01/2008,05/01/2008,36.26389,-90.96806,30,1.60,0.00,0.24,7.26,4.54,0.15,30,POCAHONTAS 1
412334,prcp,04/01/2008,05/01/2008,33.27333,-97.57694,30,2.50,0.00,0.17,4.98,3.19,0.11,30,DECATUR
413201,prcp,04/01/2008,05/01/2008,29.13222,-98.15972,30,1.30,0.00,0.08,2.29,2.53,0.08,30,FLORESVILLE
226642,prcp,04/01/2008,05/01/2008,31.74861,-89.72861,30,1.32,0.00,0.15,4.58,NA,NA,0,P HARRISON DRY CK WP
226643,prcp,04/01/2008,05/01/2008,32.22944,-88.82056,28,1.60,0.00,0.16,4.45,NA,NA,0,P HARRISON DUNNS FALLS
226640,prcp,04/01/2008,05/01/2008,31.68167,-89.33639,30,1.23,0.00,0.16,4.72,NA,NA,0,P HARRISON BIG CK WP
